AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,SCHEDULED_TIME,ELAPSED_TIME,DELAY_LEVEL
US,JFK,PHX,2015-01-01 09:59:00,10:01:00,2.0,13:32:00,14:02:00,30.0,333.0,361.0,0
US,ROC,CLT,2015-01-01 09:59:00,10:01:00,2.0,12:01:00,12:09:00,8.0,122.0,128.0,0
US,LGA,CLT,2015-01-01 09:59:00,09:51:00,-8.0,12:06:00,11:46:00,-20.0,127.0,115.0,0
US,MIA,CLT,2015-01-01 09:59:00,09:52:00,-7.0,12:12:00,11:59:00,-13.0,133.0,127.0,0
US,PHX,PIT,2015-01-01 09:59:00,09:55:00,-4.0,15:58:00,15:31:00,-27.0,239.0,216.0,0
US,PHX,OMA,2015-01-01 09:59:00,09:49:00,-10.0,13:39:00,13:02:00,-37.0,160.0,133.0,0
US,PHX,ATL,2015-01-01 09:59:00,09:51:00,-8.0,15:38:00,15:40:00,2.0,219.0,229.0,0
DL,ATL,SJU,2015-01-01 09:59:00,09:58:00,-1.0,14:34:00,14:11:00,-23.0,215.0,193.0,0
B6,LGA,RSW,2015-01-01 09:59:00,09:56:00,-3.0,13:27:00,13:44:00,17.0,208.0,228.0,0
EV,ECP,ATL,2015-01-01 09:59:00,09:52:00,-7.0,12:00:00,11:58:00,-2.0,61.0,66.0,0
MQ,LGA,RDU,2015-01-01 09:59:00,09:56:00,-3.0,11:47:00,11:27:00,-20.0,108.0,91.0,0
OO,AUS,LAX,2015-01-01 10:00:00,10:16:00,16.0,11:32:00,11:25:00,-7.0,212.0,189.0,1
OO,SLC,FAR,2015-01-01 10:00:00,09:57:00,-3.0,13:25:00,13:22:00,-3.0,145.0,145.0,0
UA,PBI,EWR,2015-01-01 10:00:00,09:54:00,-6.0,12:48:00,12:38:00,-10.0,168.0,164.0,0
UA,DEN,SFO,2015-01-01 10:00:00,10:00:00,0.0,11:52:00,11:18:00,-34.0,172.0,138.0,0
UA,SFO,IAD,2015-01-01 10:00:00,10:00:00,0.0,18:05:00,17:55:00,-10.0,305.0,295.0,0
US,MIA,MSY,2015-01-01 10:00:00,09:57:00,-3.0,11:13:00,11:12:00,-1.0,133.0,135.0,0
US,PHX,PHL,2015-01-01 10:00:00,10:02:00,2.0,16:31:00,16:15:00,-16.0,271.0,253.0,0
US,CLT,LGA,2015-01-01 10:00:00,09:55:00,-5.0,11:54:00,11:38:00,-16.0,114.0,103.0,0
UA,IAH,SFO,2015-01-01 10:00:00,11:54:00,114.0,12:22:00,13:49:00,87.0,262.0,235.0,2
UA,JFK,SFO,2015-01-01 10:00:00,09:59:00,-1.0,13:38:00,13:37:00,-1.0,398.0,398.0,0
VX,IAD,SFO,2015-01-01 10:00:00,09:59:00,-1.0,12:55:00,13:01:00,6.0,355.0,362.0,0
VX,SFO,SAN,2015-01-01 10:00:00,09:57:00,-3.0,11:30:00,11:30:00,0.0,90.0,93.0,0
WN,BUF,MCO,2015-01-01 10:00:00,09:57:00,-3.0,12:40:00,12:34:00,-6.0,160.0,157.0,0
WN,BUR,OAK,2015-01-01 10:00:00,09:55:00,-5.0,11:10:00,11:05:00,-5.0,70.0,70.0,0
WN,BWI,LAS,2015-01-01 10:00:00,09:57:00,-3.0,12:30:00,12:37:00,7.0,330.0,340.0,0
WN,DAL,DCA,2015-01-01 10:00:00,10:14:00,14.0,13:45:00,13:38:00,-7.0,165.0,144.0,1
WN,DEN,AUS,2015-01-01 10:00:00,10:10:00,10.0,13:05:00,13:22:00,17.0,125.0,132.0,1
WN,DEN,SDF,2015-01-01 10:00:00,10:06:00,6.0,14:25:00,14:20:00,-5.0,145.0,134.0,1
WN,DEN,TUL,2015-01-01 10:00:00,10:00:00,0.0,12:30:00,12:32:00,2.0,90.0,92.0,0
WN,ELP,LAX,2015-01-01 10:00:00,10:14:00,14.0,11:10:00,11:17:00,7.0,130.0,123.0,1
WN,ELP,PHX,2015-01-01 10:00:00,09:57:00,-3.0,11:20:00,11:23:00,3.0,80.0,86.0,0
WN,HOU,DAL,2015-01-01 10:00:00,09:56:00,-4.0,11:00:00,10:47:00,-13.0,60.0,51.0,0
WN,LAS,RNO,2015-01-01 10:00:00,09:58:00,-2.0,11:20:00,11:07:00,-13.0,80.0,69.0,0
WN,LAX,HOU,2015-01-01 10:00:00,10:01:00,1.0,15:05:00,15:12:00,7.0,185.0,191.0,0
WN,PHX,SAN,2015-01-01 10:00:00,09:59:00,-1.0,10:10:00,10:12:00,2.0,70.0,73.0,0
WN,TPA,IND,2015-01-01 10:00:00,09:58:00,-2.0,12:15:00,12:14:00,-1.0,135.0,136.0,0
UA,ORD,SMF,2015-01-01 10:00:00,10:21:00,21.0,12:36:00,12:32:00,-4.0,276.0,251.0,1
UA,ORD,EWR,2015-01-01 10:00:00,09:59:00,-1.0,13:06:00,12:50:00,-16.0,126.0,111.0,0
UA,DEN,MCO,2015-01-01 10:00:00,10:04:00,4.0,15:29:00,15:28:00,-1.0,209.0,204.0,0
US,LAS,PHX,2015-01-01 10:00:00,09:55:00,-5.0,12:04:00,11:58:00,-6.0,64.0,63.0,0
US,SNA,PHX,2015-01-01 10:00:00,09:54:00,-6.0,12:11:00,11:59:00,-12.0,71.0,65.0,0
US,SAN,PHX,2015-01-01 10:00:00,09:54:00,-6.0,12:11:00,12:01:00,-10.0,71.0,67.0,0
AA,JFK,LAX,2015-01-01 10:00:00,09:59:00,-1.0,13:20:00,13:28:00,8.0,380.0,389.0,0
AA,SNA,DFW,2015-01-01 10:00:00,10:12:00,12.0,14:50:00,14:55:00,5.0,170.0,163.0,1
AA,TPA,MIA,2015-01-01 10:00:00,10:00:00,0.0,11:06:00,11:06:00,0.0,66.0,66.0,0
AA,AUS,DFW,2015-01-01 10:00:00,09:51:00,-9.0,11:05:00,10:48:00,-17.0,65.0,57.0,0
AA,MIA,TPA,2015-01-01 10:00:00,09:59:00,-1.0,11:08:00,11:01:00,-7.0,68.0,62.0,0
AA,DFW,PSP,2015-01-01 10:00:00,09:58:00,-2.0,11:05:00,11:05:00,0.0,185.0,187.0,0
AS,ANC,OME,2015-01-01 10:00:00,09:51:00,-9.0,11:40:00,11:37:00,-3.0,100.0,106.0,0
AS,SJC,SEA,2015-01-01 10:00:00,10:00:00,0.0,12:04:00,11:58:00,-6.0,124.0,118.0,0
AS,SNA,SEA,2015-01-01 10:00:00,09:47:00,-13.0,12:49:00,12:33:00,-16.0,169.0,166.0,0
AS,PSP,SEA,2015-01-01 10:00:00,09:50:00,-10.0,12:44:00,12:13:00,-31.0,164.0,143.0,0
B6,FLL,JFK,2015-01-01 10:00:00,09:58:00,-2.0,12:42:00,12:31:00,-11.0,162.0,153.0,0
B6,RSW,DCA,2015-01-01 10:00:00,09:57:00,-3.0,12:13:00,12:20:00,7.0,133.0,143.0,0
B6,JFK,TPA,2015-01-01 10:00:00,10:37:00,37.0,13:04:00,13:48:00,44.0,184.0,191.0,1
DL,JFK,SFO,2015-01-01 10:00:00,09:59:00,-1.0,13:32:00,13:29:00,-3.0,392.0,390.0,0
DL,BOS,MSP,2015-01-01 10:00:00,10:04:00,4.0,12:25:00,12:39:00,14.0,205.0,215.0,0
DL,MSY,ATL,2015-01-01 10:00:00,09:54:00,-6.0,12:22:00,12:08:00,-14.0,82.0,74.0,0
DL,ATL,MIA,2015-01-01 10:00:00,10:23:00,23.0,12:02:00,12:13:00,11.0,122.0,110.0,1
DL,DTW,ATL,2015-01-01 10:00:00,10:01:00,1.0,12:12:00,11:41:00,-31.0,132.0,100.0,0
DL,PVD,ATL,2015-01-01 10:00:00,09:54:00,-6.0,12:58:00,12:29:00,-29.0,178.0,155.0,0
DL,BUF,ATL,2015-01-01 10:00:00,09:59:00,-1.0,12:25:00,12:00:00,-25.0,145.0,121.0,0
DL,ATL,FLL,2015-01-01 10:00:00,10:00:00,0.0,12:00:00,11:48:00,-12.0,120.0,108.0,0
DL,TPA,MSP,2015-01-01 10:00:00,09:59:00,-1.0,12:24:00,12:19:00,-5.0,204.0,200.0,0
DL,LGA,ATL,2015-01-01 10:00:00,10:00:00,0.0,12:56:00,12:16:00,-40.0,176.0,136.0,0
EV,MCI,IAH,2015-01-01 10:00:00,09:55:00,-5.0,12:10:00,12:18:00,8.0,130.0,143.0,0
EV,LGA,RIC,2015-01-01 10:00:00,09:54:00,-6.0,11:40:00,11:05:00,-35.0,100.0,71.0,0
EV,IAH,ATL,2015-01-01 10:00:00,09:55:00,-5.0,12:52:00,12:35:00,-17.0,112.0,100.0,0
EV,GRR,MSP,2015-01-01 10:00:00,09:49:00,-11.0,10:43:00,10:34:00,-9.0,103.0,105.0,0
EV,LGA,GSP,2015-01-01 10:00:00,09:46:00,-14.0,12:21:00,12:02:00,-19.0,141.0,136.0,0
EV,PHX,DEN,2015-01-01 10:00:00,10:13:00,13.0,11:50:00,12:01:00,11.0,110.0,108.0,1
F9,DFW,MEM,2015-01-01 10:00:00,10:14:00,14.0,11:20:00,12:00:00,40.0,80.0,106.0,1
HA,LAX,HNL,2015-01-01 10:00:00,09:52:00,-8.0,13:50:00,14:00:00,10.0,350.0,368.0,0
HA,SEA,OGG,2015-01-01 10:00:00,09:54:00,-6.0,14:10:00,14:10:00,0.0,370.0,376.0,0
MQ,DFW,GUC,2015-01-01 10:00:00,10:14:00,14.0,11:10:00,12:45:00,95.0,130.0,211.0,1
MQ,ORD,ATL,2015-01-01 10:00:00,10:08:00,8.0,12:53:00,12:57:00,4.0,113.0,109.0,1
HA,HNL,KOA,2015-01-01 10:00:00,10:03:00,3.0,10:44:00,10:53:00,9.0,44.0,50.0,0
MQ,MIA,EYW,2015-01-01 10:00:00,10:53:00,53.0,10:57:00,11:42:00,45.0,57.0,49.0,2
MQ,RIC,ORD,2015-01-01 10:00:00,10:26:00,26.0,11:20:00,12:05:00,45.0,140.0,159.0,1
MQ,ORD,DTW,2015-01-01 10:00:00,09:57:00,-3.0,12:08:00,12:02:00,-6.0,68.0,65.0,0
OO,LAX,CLD,2015-01-01 10:00:00,10:31:00,31.0,10:45:00,11:10:00,25.0,45.0,39.0,1
OO,SEA,LAS,2015-01-01 10:00:00,09:58:00,-2.0,12:16:00,12:25:00,9.0,136.0,147.0,0
OO,PDX,SFO,2015-01-01 10:00:00,09:53:00,-7.0,11:56:00,11:39:00,-17.0,116.0,106.0,0
OO,DEN,FAR,2015-01-01 10:00:00,12:26:00,146.0,12:58:00,15:05:00,127.0,118.0,99.0,2
OO,DEN,SGF,2015-01-01 10:00:00,12:08:00,128.0,12:45:00,14:45:00,120.0,105.0,97.0,2
OO,DEN,ASE,2015-01-01 10:00:00,10:11:00,11.0,10:49:00,10:55:00,6.0,49.0,44.0,1
OO,LAX,PSP,2015-01-01 10:00:00,09:57:00,-3.0,10:59:00,11:00:00,1.0,59.0,63.0,0
OO,AUS,SFO,2015-01-01 10:00:00,10:03:00,3.0,12:11:00,11:55:00,-16.0,251.0,232.0,0
B6,DTW,BOS,2015-01-01 10:01:00,09:55:00,-6.0,11:56:00,11:22:00,-34.0,115.0,87.0,0
DL,MCO,LAX,2015-01-01 10:01:00,09:59:00,-2.0,12:40:00,12:35:00,-5.0,339.0,336.0,0
EV,IAH,ISN,2015-01-01 10:01:00,09:58:00,-3.0,13:39:00,13:20:00,-19.0,218.0,202.0,0
DL,ATL,HSV,2015-01-01 10:02:00,10:05:00,3.0,10:04:00,09:52:00,-12.0,62.0,47.0,0
DL,ATL,EWR,2015-01-01 10:02:00,09:58:00,-4.0,12:18:00,12:01:00,-17.0,136.0,123.0,0
OO,IAH,PSP,2015-01-01 10:02:00,10:10:00,8.0,11:30:00,11:42:00,12.0,208.0,212.0,1
UA,DEN,PHL,2015-01-01 10:03:00,10:14:00,11.0,15:33:00,15:28:00,-5.0,210.0,194.0,1
EV,DEN,XNA,2015-01-01 10:03:00,10:18:00,15.0,12:48:00,13:09:00,21.0,105.0,111.0,1
EV,DEN,HSV,2015-01-01 10:03:00,10:08:00,5.0,13:32:00,13:48:00,16.0,149.0,160.0,0
B6,RDU,JFK,2015-01-01 10:04:00,10:10:00,6.0,11:30:00,11:31:00,1.0,86.0,81.0,1
HA,HNL,LIH,2015-01-01 10:04:00,09:57:00,-7.0,10:42:00,10:40:00,-2.0,38.0,43.0,0
HA,KOA,HNL,2015-01-01 10:04:00,09:59:00,-5.0,10:48:00,10:42:00,-6.0,44.0,43.0,0
OO,DEN,FSD,2015-01-01 10:04:00,10:31:00,27.0,12:36:00,13:09:00,33.0,92.0,98.0,1
OO,SNA,DEN,2015-01-01 10:04:00,10:19:00,15.0,13:19:00,13:24:00,5.0,135.0,125.0,1
US,DCA,MCO,2015-01-01 10:05:00,09:59:00,-6.0,12:29:00,12:20:00,-9.0,144.0,141.0,0
US,CLT,JAX,2015-01-01 10:05:00,10:00:00,-5.0,11:33:00,11:31:00,-2.0,88.0,91.0,0
US,MSP,CLT,2015-01-01 10:05:00,10:04:00,-1.0,13:34:00,13:14:00,-20.0,149.0,130.0,0
VX,DAL,LAX,2015-01-01 10:05:00,10:02:00,-3.0,11:15:00,11:11:00,-4.0,190.0,189.0,0
WN,BHM,LAS,2015-01-01 10:05:00,09:57:00,-8.0,12:25:00,12:14:00,-11.0,260.0,257.0,0
WN,CMH,MDW,2015-01-01 10:05:00,10:04:00,-1.0,10:25:00,10:11:00,-14.0,80.0,67.0,0
WN,DAL,MSY,2015-01-01 10:05:00,10:08:00,3.0,11:20:00,11:21:00,1.0,75.0,73.0,0
WN,DAL,STL,2015-01-01 10:05:00,10:01:00,-4.0,11:35:00,11:24:00,-11.0,90.0,83.0,0
WN,LAS,DEN,2015-01-01 10:05:00,10:46:00,41.0,13:00:00,13:33:00,33.0,115.0,107.0,1
WN,MCI,STL,2015-01-01 10:05:00,09:58:00,-7.0,11:00:00,10:46:00,-14.0,55.0,48.0,0
WN,MCO,MCI,2015-01-01 10:05:00,10:05:00,0.0,12:05:00,12:07:00,2.0,180.0,182.0,0
WN,MSY,ATL,2015-01-01 10:05:00,10:04:00,-1.0,12:30:00,12:16:00,-14.0,85.0,72.0,0
WN,PHX,ELP,2015-01-01 10:05:00,10:04:00,-1.0,11:10:00,11:10:00,0.0,65.0,66.0,0
WN,PHX,LIT,2015-01-01 10:05:00,10:13:00,8.0,13:35:00,13:46:00,11.0,150.0,153.0,1
WN,PHX,RDU,2015-01-01 10:05:00,10:14:00,9.0,16:00:00,16:07:00,7.0,235.0,233.0,1
WN,PHX,SAT,2015-01-01 10:05:00,10:14:00,9.0,13:05:00,13:26:00,21.0,120.0,132.0,1
WN,PHX,SDF,2015-01-01 10:05:00,10:06:00,1.0,15:15:00,15:14:00,-1.0,190.0,188.0,0
WN,SEA,MKE,2015-01-01 10:05:00,10:01:00,-4.0,15:45:00,15:36:00,-9.0,220.0,215.0,0
WN,SFO,LAX,2015-01-01 10:05:00,09:59:00,-6.0,11:25:00,11:17:00,-8.0,80.0,78.0,0
WN,SJC,PHX,2015-01-01 10:05:00,10:00:00,-5.0,12:50:00,12:42:00,-8.0,105.0,102.0,0
WN,STL,MDW,2015-01-01 10:05:00,10:13:00,8.0,11:10:00,11:12:00,2.0,65.0,59.0,1
UA,EWR,FLL,2015-01-01 10:05:00,10:06:00,1.0,13:11:00,12:58:00,-13.0,186.0,172.0,0
UA,FLL,EWR,2015-01-01 10:05:00,10:02:00,-3.0,13:08:00,12:52:00,-16.0,183.0,170.0,0
UA,ORD,SFO,2015-01-01 10:05:00,10:17:00,12.0,12:52:00,12:40:00,-12.0,287.0,263.0,1
US,PHX,IND,2015-01-01 10:05:00,09:59:00,-6.0,15:33:00,14:58:00,-35.0,208.0,179.0,0
US,LAX,PHX,2015-01-01 10:05:00,10:11:00,6.0,12:21:00,12:35:00,14.0,76.0,84.0,1
US,PHX,CMH,2015-01-01 10:05:00,10:03:00,-2.0,15:51:00,15:29:00,-22.0,226.0,206.0,0
AA,BOS,ORD,2015-01-01 10:05:00,09:57:00,-8.0,12:05:00,11:51:00,-14.0,180.0,174.0,0
AA,PHL,CLT,2015-01-01 10:05:00,09:57:00,-8.0,12:05:00,11:45:00,-20.0,120.0,108.0,0
AA,DCA,DFW,2015-01-01 10:05:00,10:29:00,24.0,12:35:00,13:12:00,37.0,210.0,223.0,1
AA,HDN,DFW,2015-01-01 10:05:00,15:37:00,332.0,13:20:00,18:56:00,336.0,135.0,139.0,2
AA,DFW,ATL,2015-01-01 10:05:00,10:04:00,-1.0,13:05:00,13:17:00,12.0,120.0,133.0,0
AA,ORD,LAX,2015-01-01 10:05:00,10:00:00,-5.0,12:35:00,12:26:00,-9.0,270.0,266.0,0
AS,SAN,SEA,2015-01-01 10:05:00,09:59:00,-6.0,13:00:00,12:45:00,-15.0,175.0,166.0,0
DL,LGA,FLL,2015-01-01 10:05:00,09:59:00,-6.0,13:35:00,13:13:00,-22.0,210.0,194.0,0
DL,ATL,BOS,2015-01-01 10:05:00,10:01:00,-4.0,12:39:00,12:23:00,-16.0,154.0,142.0,0
DL,ATL,RDU,2015-01-01 10:05:00,10:03:00,-2.0,11:29:00,11:14:00,-15.0,84.0,71.0,0
DL,MSP,ATL,2015-01-01 10:05:00,10:00:00,-5.0,13:38:00,13:20:00,-18.0,153.0,140.0,0
DL,GSO,ATL,2015-01-01 10:05:00,10:07:00,2.0,11:27:00,11:14:00,-13.0,82.0,67.0,0
DL,ATL,OKC,2015-01-01 10:05:00,10:04:00,-1.0,11:35:00,11:20:00,-15.0,150.0,136.0,0
DL,ATL,MTJ,2015-01-01 10:05:00,09:58:00,-7.0,12:02:00,11:35:00,-27.0,237.0,217.0,0
EV,EWR,CLT,2015-01-01 10:05:00,10:00:00,-5.0,12:12:00,11:49:00,-23.0,127.0,109.0,0
EV,SBN,DTW,2015-01-01 10:05:00,10:01:00,-4.0,11:12:00,11:23:00,11.0,67.0,82.0,0
EV,PIT,ORD,2015-01-01 10:05:00,10:03:00,-2.0,10:46:00,10:33:00,-13.0,101.0,90.0,0
F9,PDX,DEN,2015-01-01 10:05:00,09:59:00,-6.0,13:29:00,13:48:00,19.0,144.0,169.0,0
OO,LAX,SJC,2015-01-01 10:05:00,10:03:00,-2.0,11:15:00,11:19:00,4.0,70.0,76.0,0
OO,SEA,PHX,2015-01-01 10:05:00,10:07:00,2.0,13:52:00,13:59:00,7.0,167.0,172.0,0
OO,DEN,MOT,2015-01-01 10:05:00,10:44:00,39.0,13:03:00,13:32:00,29.0,118.0,108.0,1
OO,LAX,MSP,2015-01-01 10:05:00,10:46:00,41.0,15:43:00,16:14:00,31.0,218.0,208.0,1
OO,DEN,GRR,2015-01-01 10:05:00,10:30:00,25.0,14:29:00,14:56:00,27.0,144.0,146.0,1
DL,ATL,RIC,2015-01-01 10:06:00,10:04:00,-2.0,11:42:00,11:26:00,-16.0,96.0,82.0,0
DL,HOU,ATL,2015-01-01 10:06:00,10:00:00,-6.0,13:01:00,12:45:00,-16.0,115.0,105.0,0
DL,ATL,STL,2015-01-01 10:06:00,10:06:00,0.0,10:57:00,10:49:00,-8.0,111.0,103.0,0
EV,DEN,TUL,2015-01-01 10:06:00,10:11:00,5.0,12:40:00,12:43:00,3.0,94.0,92.0,0
UA,DEN,IAH,2015-01-01 10:07:00,10:32:00,25.0,13:29:00,13:49:00,20.0,142.0,137.0,1
B6,LGB,JFK,2015-01-01 10:07:00,10:01:00,-6.0,18:24:00,17:59:00,-25.0,317.0,298.0,0
DL,SLC,SEA,2015-01-01 10:07:00,10:09:00,2.0,11:23:00,11:01:00,-22.0,136.0,112.0,0
DL,MCI,ATL,2015-01-01 10:08:00,10:05:00,-3.0,13:05:00,12:55:00,-10.0,117.0,110.0,0
EV,DEN,MSN,2015-01-01 10:08:00,10:16:00,8.0,13:17:00,13:35:00,18.0,129.0,139.0,1
OO,DEN,RAP,2015-01-01 10:08:00,10:54:00,46.0,11:18:00,11:56:00,38.0,70.0,62.0,2
OO,RNO,SFO,2015-01-01 10:08:00,10:01:00,-7.0,11:14:00,10:59:00,-15.0,66.0,58.0,0
UA,EWR,MIA,2015-01-01 10:09:00,10:18:00,9.0,13:25:00,13:17:00,-8.0,196.0,179.0,1
B6,BOS,BUF,2015-01-01 10:09:00,10:01:00,-8.0,11:45:00,11:41:00,-4.0,96.0,100.0,0
F9,LAX,DEN,2015-01-01 10:09:00,10:56:00,47.0,13:29:00,14:09:00,40.0,140.0,133.0,2
OO,BUR,SLC,2015-01-01 10:09:00,09:59:00,-10.0,13:01:00,12:54:00,-7.0,112.0,115.0,0
US,PHL,MCO,2015-01-01 10:10:00,10:06:00,-4.0,12:57:00,12:29:00,-28.0,167.0,143.0,0
US,DCA,FLL,2015-01-01 10:10:00,10:03:00,-7.0,12:50:00,12:25:00,-25.0,160.0,142.0,0
UA,LGA,IAH,2015-01-01 10:10:00,10:16:00,6.0,13:27:00,13:49:00,22.0,257.0,273.0,1
VX,LAX,ORD,2015-01-01 10:10:00,10:07:00,-3.0,16:10:00,15:54:00,-16.0,240.0,227.0,0
WN,BWI,ISP,2015-01-01 10:10:00,10:02:00,-8.0,11:15:00,10:59:00,-16.0,65.0,57.0,0
WN,BWI,PIT,2015-01-01 10:10:00,10:07:00,-3.0,11:10:00,11:03:00,-7.0,60.0,56.0,0
WN,BWI,PWM,2015-01-01 10:10:00,10:06:00,-4.0,11:35:00,11:26:00,-9.0,85.0,80.0,0
WN,BWI,ROC,2015-01-01 10:10:00,10:05:00,-5.0,11:25:00,11:04:00,-21.0,75.0,59.0,0
WN,DAL,LAS,2015-01-01 10:10:00,10:18:00,8.0,11:05:00,11:00:00,-5.0,175.0,162.0,1
WN,DEN,CMH,2015-01-01 10:10:00,10:13:00,3.0,14:50:00,14:44:00,-6.0,160.0,151.0,0
WN,DEN,IND,2015-01-01 10:10:00,10:10:00,0.0,14:30:00,14:20:00,-10.0,140.0,130.0,0
WN,DEN,MCI,2015-01-01 10:10:00,10:14:00,4.0,12:40:00,12:38:00,-2.0,90.0,84.0,0
WN,DEN,MKE,2015-01-01 10:10:00,10:13:00,3.0,13:25:00,13:19:00,-6.0,135.0,126.0,0
WN,DEN,MSY,2015-01-01 10:10:00,10:11:00,1.0,13:40:00,13:50:00,10.0,150.0,159.0,0
WN,FLL,BWI,2015-01-01 10:10:00,10:11:00,1.0,12:45:00,12:34:00,-11.0,155.0,143.0,0
WN,LAS,OAK,2015-01-01 10:10:00,10:21:00,11.0,11:40:00,11:42:00,2.0,90.0,81.0,1
WN,LAS,OKC,2015-01-01 10:10:00,10:10:00,0.0,14:30:00,14:23:00,-7.0,140.0,133.0,0
WN,MCO,PIT,2015-01-01 10:10:00,10:10:00,0.0,12:25:00,12:22:00,-3.0,135.0,132.0,0
WN,MDW,EWR,2015-01-01 10:10:00,10:16:00,6.0,13:10:00,12:52:00,-18.0,120.0,96.0,1
WN,OAK,MDW,2015-01-01 10:10:00,10:09:00,-1.0,16:15:00,16:17:00,2.0,245.0,248.0,0
WN,PHX,IND,2015-01-01 10:10:00,10:12:00,2.0,15:25:00,15:15:00,-10.0,195.0,183.0,0
WN,PHX,MCO,2015-01-01 10:10:00,10:19:00,9.0,16:05:00,16:26:00,21.0,235.0,247.0,1
WN,SMF,MDW,2015-01-01 10:10:00,10:10:00,0.0,16:05:00,16:13:00,8.0,235.0,243.0,0
WN,TPA,PVD,2015-01-01 10:10:00,10:07:00,-3.0,12:50:00,12:44:00,-6.0,160.0,157.0,0
WN,HOU,IND,2015-01-01 10:10:00,10:26:00,16.0,13:20:00,13:22:00,2.0,130.0,116.0,1
WN,HOU,MSY,2015-01-01 10:10:00,10:09:00,-1.0,11:10:00,11:07:00,-3.0,60.0,58.0,0
WN,HOU,PIT,2015-01-01 10:10:00,10:20:00,10.0,13:45:00,13:44:00,-1.0,155.0,144.0,1
WN,ONT,OAK,2015-01-01 10:10:00,10:11:00,1.0,11:25:00,11:20:00,-5.0,75.0,69.0,0
UA,DEN,EWR,2015-01-01 10:10:00,10:20:00,10.0,15:51:00,15:33:00,-18.0,221.0,193.0,1
UA,ORD,BOS,2015-01-01 10:10:00,10:05:00,-5.0,13:30:00,13:03:00,-27.0,140.0,118.0,0
US,PHX,ORD,2015-01-01 10:10:00,10:09:00,-1.0,14:41:00,14:20:00,-21.0,211.0,191.0,0
AA,SAN,ORD,2015-01-01 10:10:00,10:00:00,-10.0,16:10:00,15:38:00,-32.0,240.0,218.0,0
AA,MIA,JFK,2015-01-01 10:10:00,10:36:00,26.0,12:59:00,13:15:00,16.0,169.0,159.0,1
AA,ORD,PBI,2015-01-01 10:10:00,10:07:00,-3.0,14:00:00,13:45:00,-15.0,170.0,158.0,0
AS,SFO,SEA,2015-01-01 10:10:00,10:10:00,0.0,12:12:00,12:09:00,-3.0,122.0,119.0,0
AS,PDX,SFO,2015-01-01 10:10:00,10:05:00,-5.0,12:10:00,11:53:00,-17.0,120.0,108.0,0
AS,SEA,TUS,2015-01-01 10:10:00,10:11:00,1.0,14:04:00,14:03:00,-1.0,174.0,172.0,0
AS,SEA,MCI,2015-01-01 10:10:00,10:38:00,28.0,15:33:00,16:05:00,32.0,203.0,207.0,1
AS,SMF,OGG,2015-01-01 10:10:00,09:57:00,-13.0,13:50:00,13:38:00,-12.0,340.0,341.0,0
B6,BOS,STT,2015-01-01 10:10:00,10:09:00,-1.0,15:10:00,14:40:00,-30.0,240.0,211.0,0
B6,PBI,HPN,2015-01-01 10:10:00,09:55:00,-15.0,13:00:00,12:41:00,-19.0,170.0,166.0,0
DL,ONT,SLC,2015-01-01 10:10:00,10:00:00,-10.0,12:51:00,12:46:00,-5.0,101.0,106.0,0
DL,LAX,SLC,2015-01-01 10:10:00,10:10:00,0.0,13:00:00,12:59:00,-1.0,110.0,109.0,0
DL,LGA,MSP,2015-01-01 10:10:00,10:10:00,0.0,12:30:00,12:25:00,-5.0,200.0,195.0,0
EV,DFW,MOB,2015-01-01 10:10:00,10:22:00,12.0,11:45:00,12:18:00,33.0,95.0,116.0,1
EV,DFW,GGG,2015-01-01 10:10:00,10:10:00,0.0,10:55:00,11:11:00,16.0,45.0,61.0,0
EV,ORD,BUF,2015-01-01 10:10:00,10:08:00,-2.0,12:43:00,12:32:00,-11.0,93.0,84.0,0
EV,CLE,IAD,2015-01-01 10:10:00,10:13:00,3.0,11:32:00,11:12:00,-20.0,82.0,59.0,0
EV,ORD,CMH,2015-01-01 10:10:00,10:08:00,-2.0,12:28:00,12:19:00,-9.0,78.0,71.0,0
EV,ORD,SBN,2015-01-01 10:10:00,10:03:00,-7.0,11:58:00,11:45:00,-13.0,48.0,42.0,0
F9,DEN,ORD,2015-01-01 10:10:00,10:08:00,-2.0,13:30:00,13:25:00,-5.0,140.0,137.0,0
F9,DEN,CVG,2015-01-01 10:10:00,10:06:00,-4.0,14:38:00,14:30:00,-8.0,148.0,144.0,0
F9,DEN,MOT,2015-01-01 10:10:00,10:02:00,-8.0,12:59:00,12:45:00,-14.0,109.0,103.0,0
MQ,LSE,ORD,2015-01-01 10:10:00,10:02:00,-8.0,11:35:00,11:23:00,-12.0,85.0,81.0,0
MQ,GSO,LGA,2015-01-01 10:10:00,10:05:00,-5.0,11:45:00,11:44:00,-1.0,95.0,99.0,0
OO,LAX,SBA,2015-01-01 10:10:00,10:07:00,-3.0,10:55:00,10:54:00,-1.0,45.0,47.0,0
OO,MFR,SLC,2015-01-01 10:10:00,09:55:00,-15.0,13:00:00,12:42:00,-18.0,110.0,107.0,0
OO,ATL,ASE,2015-01-01 10:10:00,10:05:00,-5.0,11:57:00,11:55:00,-2.0,227.0,230.0,0
